Time,*gc_ldsq_t0/SQ_CAC_sig0_active,*gc_ldsq_t0/SQ_CAC_sig1_active,*gc_ldsq_t0/SQ_CAC_sig2_active,*gc_ldsq_t0/SQ_CAC_sig3_active,*gc_ldsq_t0/SQ_CAC_sig4_active,*gc_ldsq_t0/SQ_CAC_sig5_active,*gc_ldsq_t0/SQ_CAC_sig6_active,*gc_ldsq_t0/SQ_CAC_sig7_active,*gc_ldsq_t0/SQ_CAC_sig8_active,gc_sp_t
25367830,0,0,0,0,0,0,0,0,0,0.06004
25367899,0,0,0,0,0,0,0,0,0,0.06036
25367968,0,0,0,0,0,0,0,0,0,0.05976
25368037,0,0,0,0,0,0,0,0,0,0.05983
25368106,0,0,0,0,0,0,0,0,0,0.06004
25368175,0,0,0,0,0,0,0,0,0,0.06035
25368244,0,0,0,0,0,0,0,0,0,0.05975
25368313,0,0,0,0,0,0,0,0,0,0.05982
25368382,0,0,0,0,0,0,0,0,0,0.06004
25368451,0,0,0,0,0,0,0,0,0,0.06035
25368520,0,0,0,0,0,0,0,0,0,0.05975
25368589,0,0,0,0,0,0,0,0,0,0.0598
25368658,0,0,0,0,0,0,0,0,0,0.06004
25368727,0,0,0,0,0,0,0,0,0,0.06035
25368796,0,0,0,0,0,0,0,0,0,0.05974
25368865,0,0,0,0,0,0,0,0,0,0.0598
25368934,0,0,0,0,0,0,0,0,0,0.06003
25369003,0,0,0,0,0,0,0,0,0,0.06035
25369072,0,0,0,0,0,0,0,0,0,0.05974
25369141,0,0,0,0,0,0,0,0,0,0.05979
25369210,0,0,0,0,0,0,0,0,0,0.06003
25369279,0,0,0,0,0,0,0,0,0,0.06035
25369348,0,0,0,0,0,0,0,0,0,0.05976
25369417,0,0,0,0,0,0,0,0,0,0.05979
25369486,0,0,0,0,0,0,0,0,0,0.06002
25369555,0,0,0,0,0,0,0,0,0,0.06035
25369624,0,0,0,0,0,0,0,0,0,0.05975
25369693,0,0,0,0,0,0,0,0,0,0.05979
25369762,0,0,0,0,0,0,0,0,0,0.020723
25369831,0,0,0,0,0,0,0,0,0,0.06015
25369900,0,0,0,0,0,0,0,0,0,0.06027
25369969,0,0,0,0,0,0,0,0,0,0.05984
25370038,0,0,0,0,0,0,0,0,0,0.05966
25370107,0,0,0,0,0,0,0,0,0,0.06016
25370176,0,0,0,0,0,0,0,0,0,0.06026
25370245,0,0,0,0,0,0,0,0,0,0.05983
25370314,0,0,0,0,0,0,0,0,0,0.05966
25370383,0,0,0,0,0,0,0,0,0,0.06016
25370452,0,0,0,0,0,0,0,0,0,0.06026
25370521,0,0,0,0,0,0,0,0,0,0.05983
25370590,0,0,0,0,0,0,0,0,0,0.05966
25370659,0,0,0,0,0,0,0,0,0,0.06016
25370728,0,0,0,0,0,0,0,0,0,0.06026
25370797,0,0,0,0,0,0,0,0,0,0.05982
25370866,0,0,0,0,0,0,0,0,0,0.05966
25370935,0,0,0,0,0,0,0,0,0,0.06016
25371004,0,0,0,0,0,0,0,0,0,0.06025
25371073,0,0,0,0,0,0,0,0,0,0.05982
25371142,0,0,0,0,0,0,0,0,0,0.05965
25371211,0,0,0,0,0,0,0,0,0,0.06015
25371280,0,0,0,0,0,0,0,0,0,0.06025
25371349,0,0,0,0,0,0,0,0,0,0.05981
25371418,0,0,0,0,0,0,0,0,0,0.05966
25371487,0,0,0,0,0,0,0,0,0,0.06016
25371556,0,0,0,0,0,0,0,0,0,0.06025
25371625,0,0,0,0,0,0,0,0,0,0.05981
25371694,0,0,0,0,0,0,0,0,0,0.05966
25371763,0,0,0,0,0,0,0,0,0,0.06015
25371832,0,0,0,0,0,0,0,0,0,0.06024
25371901,0,0,0,0,0,0,0,0,0,0.0598
25371970,0,0,0,0,0,0,0,0,0,0.05966
25372039,0,0,0,0,0,0,0,0,0,0.06014
25372108,0,0,0,0,0,0,0,0,0,0.06025
25372177,0,0,0,0,0,0,0,0,0,0.05981
25372246,0,0,0,0,0,0,0,0,0,0.05966
25372315,0,0,0,0,0,0,0,0,0,0.06014
25372384,0,0,0,0,0,0,0,0,0,0.06025
25372453,0,0,0,0,0,0,0,0,0,0.05978
25372522,0,0,0,0,0,0,0,0,0,0.05967
25372591,0,0,0,0,0,0,0,0,0,0.03929
25372660,0,0,0,0,0,0,0,0,0,0.06034
25372729,0,0,0,0,0,0,0,0,0,0.05971
25372798,0,0,0,0,0,0,0,0,0,0.05981
25372867,0,0,0,0,0,0,0,0,0,0.06002
25372936,0,0,0,0,0,0,0,0,0,0.06034
25373005,0,0,0,0,0,0,0,0,0,0.05972
25373074,0,0,0,0,0,0,0,0,0,0.0598
25373143,0,0,0,0,0,0,0,0,0,0.06001
25373212,0,0,0,0,0,0,0,0,0,0.06033
25373281,0,0,0,0,0,0,0,0,0,0.0597
25373350,0,0,0,0,0,0,0,0,0,0.05979
25373419,0,0,0,0,0,0,0,0,0,0.06
25373488,0,0,0,0,0,0,0,0,0,0.06034
25373557,0,0,0,0,0,0,0,0,0,0.0597
25373626,0,0,0,0,0,0,0,0,0,0.05979
25373695,0,0,0,0,0,0,0,0,0,0.06001
25373764,0,0,0,0,0,0,0,0,0,0.06033
25373833,0,0,0,0,0,0,0,0,0,0.0597
25373902,0,0,0,0,0,0,0,0,0,0.05979
25373971,0,0,0,0,0,0,0,0,0,0.06
25374040,0,0,0,0,0,0,0,0,0,0.06033
25374109,0,0,0,0,0,0,0,0,0,0.0597
25374178,0,0,0,0,0,0,0,0,0,0.05979
25374247,0,0,0,0,0,0,0,0,0,0.06
25374316,0,0,0,0,0,0,0,0,0,0.06033
25374385,0,0,0,0,0,0,0,0,0,0.0597
25374454,0,0,0,0,0,0,0,0,0,0.05979
25374523,0,0,0,0,0,0,0,0,0,0.06
25374592,0,0,0,0,0,0,0,0,0,0.06033
25374661,0,0,0,0,0,0,0,0,0,0.05971
25374730,0,0,0,0,0,0,0,0,0,0.0598
25374799,0,0,0,0,0,0,0,0,0,0.06
25374868,0,0,0,0,0,0,0,0,0,0.06034
25374937,0,0,0,0,0,0,0,0,0,0.0597
25375006,0,0,0,0,0,0,0,0,0,0.0598
25375075,0,0,0,0,0,0,0,0,0,0.06
25375144,0,0,0,0,0,0,0,0,0,0.06034
25375213,0,0,0,0,0,0,0,0,0,0.05969
25375282,0,0,0,0,0,0,0,0,0,0.0598
25375351,0,0,0,0,0,0,0,0,0,0.05999
25375420,0,0,0,0,0,0,0,0,0,0.06033
25375489,0,0,0,0,0,0,0,0,0,0.05969
25375558,0,0,0,0,0,0,0,0,0,0.0598
25375627,0,0,0,0,0,0,0,0,0,0.06
25375696,0,0,0,0,0,0,0,0,0,0.06033
25375765,0,0,0,0,0,0,0,0,0,0.05969
25375834,0,0,0,0,0,0,0,0,0,0.0598
25375903,0,0,0,0,0,0,0,0,0,0.06
25375972,0,0,0,0,0,0,0,0,0,0.020848
25376041,0,0,0,0,0,0,0,0,0,0.06025
25376110,0,0,0,0,0,0,0,0,0,0.05978
25376179,0,0,0,0,0,0,0,0,0,0.05966
25376248,0,0,0,0,0,0,0,0,0,0.06012
25376317,0,0,0,0,0,0,0,0,0,0.06025
25376386,0,0,0,0,0,0,0,0,0,0.05978
25376455,0,0,0,0,0,0,0,0,0,0.05966
25376524,0,0,0,0,0,0,0,0,0,0.06012
25376593,0,0,0,0,0,0,0,0,0,0.06024
25376662,0,0,0,0,0,0,0,0,0,0.05978
25376731,0,0,0,0,0,0,0,0,0,0.05966
25376800,0,0,0,0,0,0,0,0,0,0.06012
25376869,0,0,0,0,0,0,0,0,0,0.06023
25376938,0,0,0,0,0,0,0,0,0,0.05978
25377007,0,0,0,0,0,0,0,0,0,0.05965
25377076,0,0,0,0,0,0,0,0,0,0.06011
25377145,0,0,0,0,0,0,0,0,0,0.06025
25377214,0,0,0,0,0,0,0,0,0,0.05979
25377283,0,0,0,0,0,0,0,0,0,0.05967
25377352,0,0,0,0,0,0,0,0,0,0.06012
25377421,0,0,0,0,0,0,0,0,0,0.06025
25377490,0,0,0,0,0,0,0,0,0,0.0598
25377559,0,0,0,0,0,0,0,0,0,0.05967
25377628,0,0,0,0,0,0,0,0,0,0.06012
25377697,0,0,0,0,0,0,0,0,0,0.06024
25377766,0,0,0,0,0,0,0,0,0,0.0598
25377835,0,0,0,0,0,0,0,0,0,0.05967
25377904,0,0,0,0,0,0,0,0,0,0.06012
25377973,0,0,0,0,0,0,0,0,0,0.06025
25378042,0,0,0,0,0,0,0,0,0,0.0598
25378111,0,0,0,0,0,0,0,0,0,0.05966
25378180,0,0,0,0,0,0,0,0,0,0.06014
25378249,0,0,0,0,0,0,0,0,0,0.06025
25378318,0,0,0,0,0,0,0,0,0,0.0598
25378387,0,0,0,0,0,0,0,0,0,0.05967
25378456,0,0,0,0,0,0,0,0,0,0.06014
25378525,0,0,0,0,0,0,0,0,0,0.06026
25378594,0,0,0,0,0,0,0,0,0,0.05979
25378663,0,0,0,0,0,0,0,0,0,0.05966
25378732,0,0,0,0,0,0,0,0,0,0.06014
25378801,0,0,0,0,0,0,0,0,0,0.03949
25378870,0,0,0,0,0,0,0,0,0,0.05971
25378939,0,0,0,0,0,0,0,0,0,0.0598
25379008,0,0,0,0,0,0,0,0,0,0.05999
25379077,0,0,0,0,0,0,0,0,0,0.06036
25379146,0,0,0,0,0,0,0,0,0,0.05971
25379215,0,0,0,0,0,0,0,0,0,0.05981
25379284,0,0,0,0,0,0,0,0,0,0.06
25379353,0,0,0,0,0,0,0,0,0,0.06036
25379422,0,0,0,0,0,0,0,0,0,0.05971
25379491,0,0,0,0,0,0,0,0,0,0.05981
25379560,0,0,0,0,0,0,0,0,0,0.06
25379629,0,0,0,0,0,0,0,0,0,0.06036
25379698,0,0,0,0,0,0,0,0,0,0.05971
25379767,0,0,0,0,0,0,0,0,0,0.05982
25379836,0,0,0,0,0,0,0,0,0,0.06
25379905,0,0,0,0,0,0,0,0,0,0.06037
25379974,0,0,0,0,0,0,0,0,0,0.05971
25380043,0,0,0,0,0,0,0,0,0,0.05983
25380112,0,0,0,0,0,0,0,0,0,0.06001
25380181,0,0,0,0,0,0,0,0,0,0.06036
25380250,0,0,0,0,0,0,0,0,0,0.0597
25380319,0,0,0,0,0,0,0,0,0,0.05982
25380388,0,0,0,0,0,0,0,0,0,0.06001
25380457,0,0,0,0,0,0,0,0,0,0.06036
25380526,0,0,0,0,0,0,0,0,0,0.0597
25380595,0,0,0,0,0,0,0,0,0,0.05981
25380664,0,0,0,0,0,0,0,0,0,0.06001
25380733,0,0,0,0,0,0,0,0,0,0.06035
25380802,0,0,0,0,0,0,0,0,0,0.0597
25380871,0,0,0,0,0,0,0,0,0,0.05981
25380940,0,0,0,0,0,0,0,0,0,0.06001
25381009,0,0,0,0,0,0,0,0,0,0.06035
25381078,0,0,0,0,0,0,0,0,0,0.0597
25381147,0,0,0,0,0,0,0,0,0,0.0598
25381216,0,0,0,0,0,0,0,0,0,0.06001
25381285,0,0,0,0,0,0,0,0,0,0.06035
25381354,0,0,0,0,0,0,0,0,0,0.05968
25381423,0,0,0,0,0,0,0,0,0,0.05981
25381492,0,0,0,0,0,0,0,0,0,0.06002
25381561,0,0,0,0,0,0,0,0,0,0.06034
25381630,0,0,0,0,0,0,0,0,0,0.05968
25381699,0,0,0,0,0,0,0,0,0,0.0598
25381768,0,0,0,0,0,0,0,0,0,0.06001
25381837,0,0,0,0,0,0,0,0,0,0.06036
25381906,0,0,0,0,0,0,0,0,0,0.05968
25381975,0,0,0,0,0,0,1,0,1,0.05981
25382044,0,0,0,0,0,0,1,0,1,0.06002
25382113,0,0,0,0,0,0,1,0,1,0.06036
25382182,0,0,0,0,0,0,1,0,1,0.05969
25382251,0,0,0,0,0,0,1,0,1,0.020855
25382320,0,0,0,0,0,0,1,0,1,0.05967
25382389,0,0,0,0,0,0,1,0,1,0.06016
25382458,0,0,0,0,0,0,1,0,1,0.06027
25382527,0,0,0,0,0,0,1,0,1,0.05979
25382596,0,0,0,0,0,0,1,0,1,0.05967
25382665,0,0,0,0,0,0,1,0,1,0.06016
25382734,0,0,0,0,0,0,1,0,1,0.06027
25382803,0,0,0,0,0,0,1,0,1,0.05979
25382872,0,0,0,0,0,0,1,0,1,0.05969
25382941,0,0,0,0,0,0,1,0,1,0.06017
25383010,0,0,0,0,0,0,1,0,1,0.06026
25383079,0,0,0,0,0,0,1,0,1,0.05977
25383148,0,0,0,0,0,0,1,0,1,0.05966
25383217,0,0,0,0,0,0,1,0,1,0.06017
25383286,0,0,0,0,0,0,1,0,1,0.06026
25383355,0,0,0,0,0,0,1,0,1,0.05979
25383424,0,0,0,0,0,0,1,1,1,0.05966
25383493,0,0,0,0,0,0,1,0,1,0.06016
25383562,0,0,0,0,0,0,1,0,1,0.06025
25383631,0,0,0,0,0,0,1,1,1,0.05978
25383700,0,0,0,0,0,0,1,0,1,0.05966
25383769,0,0,0,0,0,0,1,1,1,0.06016
25383838,0,0,0,0,0,0,1,0,1,0.06025
25383907,0,0,0,0,0,0,1,1,1,0.06017
25383976,0,0,0,0,0,0,1,1,1,0.06123
25384045,0,0,0,0,0,0,1,1,1,0.08352
25384114,0,0,0,0,0,0,1,1,1,0.09325
25384183,0,0,0,0,0,0,1,1,1,0.1099
25384252,0,0,0,0,0,0,1,1,1,0.11162
25384321,0,0,0,0,0,0,1,1,1,0.12702
25384390,0,0,0,0,1,0,1,1,1,0.1495
25384459,1,1,0,0,0,0,1,1,1,0.18749
25384528,0,0,0,0,0,0,1,1,1,0.2348
25384597,0,0,0,0,0,0,1,1,1,0.23099
25384666,0,0,0,0,0,0,1,1,1,0.2616
25384735,1,1,0,0,0,0,1,1,1,0.2675
25384804,1,1,0,0,1,0,1,1,1,0.287
25384873,0,0,0,0,0,0,1,1,1,0.3323
25384942,0,0,0,0,0,0,1,1,1,0.3584
25385011,0,0,0,0,0,0,1,1,1,0.352
25385080,1,1,0,0,1,0,1,1,1,0.34687
25385149,1,1,0,0,0,0,1,0,1,0.27996
25385218,1,1,0,0,0,0,1,1,1,0.4187
25385287,0,0,0,0,0,0,1,1,1,0.4506
25385356,0,0,0,0,1,0,1,0,1,0.5188
25385425,1,1,0,0,0,0,1,1,1,0.5431
25385494,1,1,0,0,0,1,1,0,1,0.5806
25385563,0,0,0,0,0,0,1,1,1,0.5675
25385632,0,0,0,0,0,0,1,0,1,0.6732
25385701,0,0,0,0,1,0,1,1,1,0.6908
25385770,0,0,0,0,0,0,1,0,1,0.7469
25385839,0,0,0,0,0,0,1,0,1,0.7496
25385908,0,0,0,0,0,0,1,0,1,0.8661
25385977,0,0,0,0,1,0,1,0,1,0.9066
25386046,0,0,0,0,0,1,1,0,1,1.1147
25386115,0,0,0,0,0,0,1,0,1,1.0871
25386184,0,0,0,0,0,0,1,0,1,1.2874
25386253,0,0,0,0,1,0,1,0,1,1.4244
25386322,0,0,0,0,0,1,1,0,1,1.5851
25386391,0,0,0,0,0,0,1,0,1,1.4402
25386460,0,0,0,0,0,0,1,0,1,1.6784
25386529,0,0,0,0,1,1,1,0,1,1.6795
25386598,0,0,0,0,0,0,1,0,1,1.716
25386667,0,0,0,0,0,0,1,0,1,1.5399
25386736,0,0,0,0,0,0,1,0,1,1.7711
25386805,0,0,0,0,1,1,1,0,1,1.759
25386874,0,0,0,0,0,0,1,0,1,1.7684
25386943,0,0,0,0,0,0,1,0,1,1.541
25387012,0,0,0,0,0,1,1,0,1,1.7457
25387081,0,0,0,0,1,0,1,0,1,1.6961
25387150,0,0,0,0,0,0,1,0,1,1.7759
25387219,0,0,0,0,0,1,1,0,1,1.5766
25387288,0,0,0,0,0,0,1,0,1,1.7948
25387357,0,0,0,0,1,0,1,0,1,1.7284
25387426,0,0,0,0,0,0,1,0,1,1.7882
25387495,0,0,0,0,0,1,1,0,1,1.5705
25387564,0,0,0,0,0,0,1,0,1,1.793
25387633,0,0,0,0,1,0,1,0,1,1.7434
25387702,0,0,0,0,0,1,1,0,1,1.7595
25387771,0,0,0,0,0,0,1,0,1,1.4871
25387840,0,0,0,0,0,0,1,1,1,1.7073
25387909,0,0,0,0,1,0,1,0,1,1.6292
25387978,0,0,0,0,0,1,1,0,1,1.6955
25388047,0,0,0,0,0,0,1,1,1,1.4695
25388116,0,0,0,0,0,0,1,0,1,1.6783
25388185,0,0,0,0,1,0,1,1,1,1.6219
25388254,0,0,0,0,0,1,1,0,1,1.6977
25388323,0,0,0,0,0,0,1,1,1,1.5008
25388392,0,0,0,0,0,0,1,1,1,1.711
25388461,0,0,0,0,1,0,1,1,1,1.64
25388530,0,0,0,0,0,1,1,1,1,1.6803
25388599,0,0,0,0,0,0,1,1,1,1.459
25388668,0,0,0,0,1,0,1,1,1,0.19318
25388737,0,0,0,0,0,0,1,1,1,1.6853
25388806,0,0,0,0,0,1,1,1,1,1.6566
25388875,1,1,0,0,1,0,1,1,1,1.7054
25388944,0,0,0,0,0,0,1,1,1,1.5314
25389013,0,0,0,0,0,0,1,1,1,1.7212
25389082,0,0,0,0,1,1,1,1,1,1.7378
25389151,1,1,0,0,0,0,1,1,1,1.7743
25389220,1,1,0,0,1,0,1,1,1,1.6122
25389289,0,0,0,0,0,0,1,1,1,1.7767
25389358,0,0,0,0,0,1,1,1,1,1.777
25389427,0,0,0,0,1,0,1,1,1,1.812
25389496,1,1,0,0,0,0,1,1,1,1.6168
25389565,1,1,0,0,1,0,1,0,1,1.8182
25389634,1,1,0,0,0,1,1,1,1,1.8138
25389703,0,0,0,0,0,0,1,1,1,1.8718
25389772,0,0,0,0,1,0,1,0,1,1.7452
25389841,1,1,0,0,0,0,1,1,1,1.9102
25389910,1,1,0,0,0,1,1,0,1,1.8546
25389979,0,0,0,0,1,0,1,1,1,1.8792
25390048,0,0,0,0,0,0,1,0,1,1.7033
25390117,0,0,0,0,0,0,1,1,1,1.8965
25390186,0,0,0,0,1,1,1,0,1,1.8154
25390255,0,0,0,0,0,0,1,0,1,1.8253
25390324,0,0,0,0,0,0,1,0,1,1.5896
25390393,0,0,0,0,1,0,1,0,1,1.7809
25390462,0,0,0,0,0,1,1,0,1,1.7697
25390531,0,0,0,0,0,0,1,0,1,1.7979
25390600,0,0,0,0,0,0,1,0,1,1.5907
25390669,0,0,0,0,1,0,1,0,1,1.7478
25390738,0,0,0,0,0,1,1,0,1,1.7064
25390807,0,0,0,0,0,0,1,0,1,1.7391
25390876,0,0,0,0,0,0,1,0,1,1.4952
25390945,0,0,0,0,1,0,1,0,1,1.6831
25391014,0,0,0,0,0,1,1,0,1,1.6825
25391083,0,0,0,0,0,0,1,0,1,1.7056
25391152,0,0,0,0,0,0,1,0,1,1.4689
25391221,0,0,0,0,1,0,1,0,1,1.6113
25391290,0,0,0,0,0,1,1,0,1,1.672
25391359,0,0,0,0,0,0,1,0,1,1.6921
25391428,0,0,0,0,0,0,1,0,1,1.5062
25391497,0,0,0,0,1,0,1,0,1,1.6218
25391566,0,0,0,0,0,1,1,0,1,1.4218
25391635,0,0,0,0,0,0,1,0,1,1.696
25391704,0,0,0,0,0,0,1,0,1,1.5014
25391773,0,0,0,0,1,0,1,0,1,1.6518
25391842,0,0,0,0,0,1,1,0,1,1.6145
25391911,0,0,0,0,0,0,1,0,1,1.7225
25391980,0,0,0,0,0,0,1,0,1,1.5675
25392049,0,0,0,0,1,1,1,0,1,1.6704
25392118,0,0,0,0,0,0,1,0,1,1.6487
25392187,0,0,0,0,0,0,1,0,1,1.8206
25392256,0,0,0,0,0,0,1,1,1,1.6063
25392325,0,0,0,0,1,1,1,0,1,1.6676
25392394,0,0,0,0,0,0,1,0,1,1.6887
25392463,0,0,0,0,0,0,1,1,1,1.8371
25392532,0,0,0,0,0,1,1,0,1,1.5677
25392601,0,0,0,0,1,0,1,1,1,1.6908
25392670,0,0,0,0,0,0,1,0,1,1.6777
25392739,0,0,0,0,0,1,1,1,1,1.8122
25392808,0,0,0,0,0,0,1,1,1,1.6138
25392877,0,0,0,0,1,0,1,1,1,1.7198
25392946,0,0,0,0,0,0,1,1,1,1.7044
25393015,0,0,0,0,0,1,1,1,1,1.8758
25393084,0,0,0,0,1,0,1,1,1,1.6403
25393153,0,0,0,0,0,0,1,1,1,1.6843
25393222,0,0,0,0,0,1,1,1,1,1.6774
25393291,1,1,0,0,1,0,1,1,1,1.8643
25393360,0,0,0,0,0,0,1,1,1,1.6331
25393429,0,0,0,0,0,0,1,1,1,1.7617
25393498,0,0,0,0,1,1,1,1,1,1.7131
25393567,1,1,0,0,0,0,1,1,1,1.8418
25393636,1,1,0,0,1,0,1,1,1,1.6184
25393705,0,0,0,0,0,0,1,1,1,1.7436
25393774,0,0,0,0,0,1,1,1,1,1.7588
25393843,0,0,0,0,1,0,1,1,1,1.9216
25393912,1,1,0,0,0,0,1,1,1,1.6738
25393981,1,1,0,0,1,0,1,0,1,1.7617
25394050,1,1,0,0,0,1,1,1,1,1.7713
25394119,0,0,0,0,0,0,1,1,1,1.9455
25394188,0,0,0,0,0,0,1,0,1,1.6916
25394257,1,1,0,0,1,0,1,1,1,1.8108
25394326,1,1,0,0,0,1,1,0,1,1.7973
25394395,0,0,0,0,0,0,1,1,1,1.9257
25394464,0,0,0,0,0,0,1,0,1,1.6639
25394533,0,0,0,0,1,0,1,1,1,1.7342
25394602,0,0,0,0,0,1,1,0,1,1.699
25394671,0,0,0,0,0,0,1,0,1,1.8221
25394740,0,0,0,0,0,0,1,0,1,1.5828
25394809,0,0,0,0,1,0,1,0,1,1.6451
25394878,0,0,0,0,0,1,1,0,1,1.6267
25394947,0,0,0,0,0,0,1,0,1,1.7328
25395016,0,0,0,0,0,0,1,0,1,1.5012
25395085,0,0,0,0,1,0,1,0,1,1.5582
25395154,0,0,0,0,0,1,1,0,1,0.18279
25395223,0,0,0,0,0,0,1,0,1,1.5899
25395292,0,0,0,0,0,0,1,0,1,1.7474
25395361,0,0,0,0,1,0,1,0,1,1.5327
25395430,0,0,0,0,0,1,1,0,1,1.5301
25395499,0,0,0,0,0,0,1,0,1,1.5691
25395568,0,0,0,0,0,0,1,0,1,1.7457
25395637,0,0,0,0,1,0,1,0,1,1.5469
25395706,0,0,0,0,0,1,1,0,1,1.6253
25395775,0,0,0,0,0,0,1,0,1,1.5918
25395844,0,0,0,0,0,0,1,0,1,1.7314
25395913,0,0,0,0,1,0,1,0,1,1.5319
25395982,0,0,0,0,0,1,1,0,1,1.5891
25396051,0,0,0,0,0,0,1,0,1,1.5797
25396120,0,0,0,0,0,0,1,0,1,1.7504
25396189,0,0,0,0,1,0,1,0,1,1.5487
25396258,0,0,0,0,0,1,1,0,1,1.573
25396327,0,0,0,0,0,0,1,0,1,1.5719
25396396,0,0,0,0,0,0,1,0,1,1.7252
25396465,0,0,0,0,1,0,1,0,1,1.5114
25396534,0,0,0,0,0,1,1,0,1,1.5691
25396603,0,0,0,0,0,0,1,0,1,1.5756
25396672,0,0,0,0,0,0,1,1,1,1.7274
25396741,0,0,0,0,1,0,1,0,1,1.5485
25396810,0,0,0,0,0,1,1,0,1,1.5694
25396879,0,0,0,0,0,0,1,1,1,1.5613
25396948,0,0,0,0,0,0,1,0,1,1.7448
25397017,0,0,0,0,1,0,1,1,1,1.5767
25397086,0,0,0,0,0,1,1,0,1,1.608
25397155,0,0,0,0,0,0,1,1,1,1.5919
25397224,0,0,0,0,0,0,1,1,1,1.7691
25397293,0,0,0,0,1,0,1,1,1,1.5553
25397362,0,0,0,0,0,1,1,1,1,1.6192
25397431,0,0,0,0,0,0,1,1,1,1.6283
25397500,0,0,0,0,1,0,1,1,1,1.7712
25397569,0,0,0,0,0,0,1,1,1,1.5582
25397638,0,0,0,0,0,1,1,1,1,1.5773
25397707,1,1,0,0,1,0,0,1,0,1.5893
25397776,0,0,0,0,0,0,0,1,0,1.7541
25397845,0,0,0,0,0,0,0,1,0,1.6099
25397914,0,0,0,0,1,1,0,1,0,1.653
25397983,1,1,0,0,0,0,0,1,0,1.6648
25398052,1,1,0,0,1,0,0,1,0,1.637
25398121,0,0,0,0,0,0,0,1,0,1.6234
25398190,0,0,0,0,0,1,0,1,0,1.6972
25398259,0,0,0,0,1,0,0,1,0,1.7239
25398328,1,1,0,0,0,0,0,1,0,1.9218
25398397,1,1,0,0,1,0,0,0,0,1.6823
25398466,1,1,0,0,0,1,0,1,0,1.7013
25398535,0,0,0,0,0,0,0,1,0,1.7384
25398604,0,0,0,0,0,0,0,0,0,1.9747
25398673,1,1,0,0,1,0,0,1,0,1.7549
25398742,1,1,0,0,0,1,0,0,0,1.7735
25398811,0,0,0,0,0,0,0,1,0,1.775
25398880,0,0,0,0,0,0,0,0,0,1.9168
25398949,0,0,0,0,1,0,0,1,0,1.6824
25399018,0,0,0,0,0,1,0,0,0,1.7334
25399087,0,0,0,0,0,0,0,0,0,1.7207
25399156,0,0,0,0,0,0,0,0,0,1.8283
25399225,0,0,0,0,1,0,0,0,0,1.6046
25399294,0,0,0,0,0,1,0,0,0,1.6374
25399363,0,0,0,0,0,0,0,0,0,1.6235
25399432,0,0,0,0,0,0,0,0,0,1.7554
25399501,0,0,0,0,1,0,0,0,0,1.5615
25399570,0,0,0,0,0,1,0,0,0,1.5756
25399639,0,0,0,0,0,0,0,0,0,1.5932
25399708,0,0,0,0,0,0,0,0,0,1.7277
25399777,0,0,0,0,1,0,0,0,0,1.5437
25399846,0,0,0,0,0,1,0,0,0,1.5816
25399915,0,0,0,0,0,0,0,0,0,1.5681
25399984,0,0,0,0,0,0,0,0,0,1.7586
25400053,0,0,0,0,1,0,0,0,0,1.5388
25400122,0,0,0,0,0,1,0,0,0,1.5798
25400191,0,0,0,0,0,0,0,0,0,1.5848
25400260,0,0,0,0,0,0,0,0,0,1.753
25400329,0,0,0,0,1,0,0,0,0,1.521
25400398,0,0,0,0,0,1,0,0,0,1.5789
25400467,0,0,0,0,0,0,0,0,0,1.5964
25400536,0,0,0,0,0,0,0,0,0,1.7613
25400605,0,0,0,0,1,0,0,0,0,1.5651
25400674,0,0,0,0,0,1,0,0,0,1.5967
25400743,0,0,0,0,0,0,0,0,0,1.5608
25400812,0,0,0,0,0,0,0,0,0,1.7438
25400881,0,0,0,0,1,0,0,0,0,1.516
25400950,0,0,0,0,0,1,0,0,0,1.5912
25401019,0,0,0,0,0,0,0,0,0,1.5841
25401088,0,0,0,0,0,0,0,0,0,1.7317
25401157,0,0,0,0,1,0,0,0,0,0.1813
25401226,0,0,0,0,0,1,0,0,0,1.5334
25401295,0,0,0,0,0,0,0,0,0,1.5954
25401364,0,0,0,0,0,0,0,0,0,1.5829
25401433,0,0,0,0,1,0,0,0,0,1.7419
25401502,0,0,0,0,0,1,0,0,0,1.5841
25401571,0,0,0,0,0,0,0,0,0,1.5705
25401640,0,0,0,0,0,0,0,0,0,1.554
25401709,0,0,0,0,1,0,0,0,0,1.75
25401778,0,0,0,0,0,1,0,0,0,1.5348
25401847,0,0,0,0,0,0,0,0,0,1.5725
25401916,0,0,0,0,0,0,0,0,0,1.5749
25401985,0,0,0,0,1,0,0,0,0,1.7257
25402054,0,0,0,0,0,1,0,0,0,1.5195
25402123,0,0,0,0,0,0,0,0,0,1.5817
25402192,0,0,0,0,0,0,0,0,0,1.5658
25402261,0,0,0,0,1,0,0,0,0,1.7095
25402330,0,0,0,0,0,1,0,0,0,1.5356
25402399,0,0,0,0,0,0,0,0,0,1.5719
25402468,0,0,0,0,0,0,0,0,0,1.5531
25402537,0,0,0,0,1,0,0,0,0,1.7422
25402606,0,0,0,0,0,1,0,0,0,1.5481
25402675,0,0,0,0,0,0,0,0,0,1.5766
25402744,0,0,0,0,0,0,0,0,0,1.5506
25402813,0,0,0,0,0,0,0,0,0,1.7501
25402882,0,0,0,0,0,0,0,0,0,1.5427
25402951,0,0,0,0,0,1,0,0,0,1.5854
